,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_1_facebook_likes,gross,num_voted_users,cast_total_facebook_likes,facenumber_in_poster,num_user_for_reviews,budget,title_year,actor_2_facebook_likes,imdb_score,movie_facebook_likes,profit,profit_per
1069,65.0,116.0,380.0,826.0,18000.0,58918501.0,40126,33233,1.0,107.0,46000000.0,1996.0,13000.0,6.6,975,12918501.0,128.08369782608696
1070,73.0,86.0,293.0,255.0,509.0,181395380.0,220392,2070,1.0,243.0,45000000.0,1997.0,418.0,6.8,0,136395380.0,403.1008444444445
1071,72.0,127.0,65.0,345.0,788.0,14946229.0,2581,2104,1.0,29.0,25000000.0,2016.0,423.0,7.3,0,-10053771.0,59.784915999999996
1073,35.0,91.0,32.0,628.0,924.0,130512915.0,60884,3244,2.0,85.0,45000000.0,1994.0,664.0,4.8,0,85512915.0,290.0287
1074,358.0,98.0,118.0,558.0,14000.0,139852971.0,238671,16410,0.0,461.0,45000000.0,2012.0,935.0,6.3,63000,94852971.0,310.78438
1075,151.0,84.0,119.0,750.0,807.0,110000082.0,111526,3629,7.0,347.0,48000000.0,2003.0,780.0,5.5,0,62000082.0,229.16683749999999
1076,140.0,109.0,80.0,213.0,545.0,106807667.0,137377,1574,1.0,370.0,45000000.0,2000.0,337.0,6.2,0,61807667.0,237.35037111111112
1077,201.0,93.0,40.0,311.0,14000.0,101702060.0,85323,17925,0.0,212.0,45000000.0,2008.0,3000.0,5.8,0,56702060.0,226.00457777777777
1078,77.0,113.0,0.0,995.0,11000.0,95149435.0,53687,15362,2.0,152.0,40000000.0,2004.0,1000.0,5.7,1000,55149435.0,237.87358749999999
1079,43.0,141.0,79.0,956.0,18000.0,100768056.0,59569,30063,0.0,89.0,45000000.0,1993.0,8000.0,6.5,0,55768056.0,223.92901333333333
1080,39.0,119.0,541.0,551.0,821.0,92115211.0,45798,4043,3.0,94.0,45000000.0,1994.0,577.0,6.7,1000,47115211.0,204.70046888888888
1081,207.0,97.0,0.0,760.0,11000.0,93452056.0,184795,14868,1.0,310.0,45000000.0,2007.0,2000.0,7.4,22000,48452056.0,207.67123555555554
1082,47.0,117.0,176.0,308.0,11000.0,83287363.0,81442,12757,1.0,137.0,45000000.0,1992.0,530.0,6.9,0,38287363.0,185.0830288888889
1083,132.0,101.0,126.0,586.0,3000.0,82931301.0,43358,6292,0.0,228.0,60000000.0,2005.0,949.0,5.5,0,22931301.0,138.218835
1084,454.0,153.0,777.0,1000.0,20000.0,60962878.0,383591,37321,2.0,620.0,46000000.0,2013.0,15000.0,8.1,86000,14962878.0,132.5279956521739
1085,109.0,122.0,845.0,854.0,18000.0,76261036.0,305929,22370,2.0,633.0,45000000.0,2001.0,881.0,7.7,0,31261036.0,169.4689688888889
1086,213.0,102.0,23.0,436.0,25000.0,71423726.0,123558,26998,3.0,609.0,45000000.0,1999.0,724.0,7.3,19000,26423726.0,158.71939111111112
1087,127.0,83.0,322.0,179.0,1000.0,71277420.0,119590,1645,7.0,548.0,45000000.0,2001.0,422.0,5.2,0,26277420.0,158.39426666666668
1088,398.0,103.0,33.0,84.0,970.0,88625922.0,75176,1336,3.0,252.0,45000000.0,2011.0,91.0,7.1,26000,43625922.0,196.94649333333334
1089,184.0,110.0,45.0,595.0,886.0,70001065.0,191437,3174,1.0,582.0,45000000.0,1998.0,650.0,7.1,0,25001065.0,155.55792222222223
1090,127.0,136.0,49.0,730.0,17000.0,67253092.0,92702,20299,0.0,209.0,30000000.0,2005.0,807.0,7.2,0,37253092.0,224.17697333333334
1091,167.0,91.0,50.0,67.0,521.0,66790248.0,57281,758,0.0,350.0,45000000.0,2002.0,108.0,6.5,0,21790248.0,148.42277333333334
1092,119.0,89.0,49.0,514.0,2000.0,65557989.0,73539,3717,0.0,271.0,45000000.0,1997.0,902.0,4.6,0,20557989.0,145.68442
1093,155.0,107.0,18.0,560.0,811.0,60786269.0,90539,3106,5.0,379.0,45000000.0,2000.0,625.0,5.6,0,15786269.0,135.0805977777778
1094,218.0,129.0,628.0,548.0,14000.0,59365105.0,318634,28886,9.0,1004.0,45000000.0,2003.0,14000.0,7.7,52000,14365105.0,131.92245555555556
1095,117.0,95.0,487.0,1000.0,18000.0,162792677.0,211226,24205,0.0,317.0,120000000.0,1998.0,1000.0,7.2,0,42792677.0,135.6605641666667
1096,208.0,122.0,117.0,140.0,40000.0,31598308.0,124765,41636,1.0,541.0,35000000.0,2001.0,1000.0,6.8,0,-3401692.0,90.28088
1097,38.0,110.0,49.0,20.0,13000.0,57362581.0,50148,13331,2.0,116.0,45000000.0,1994.0,279.0,5.4,0,12362581.0,127.47240222222223
1098,48.0,135.0,41.0,808.0,982.0,53854588.0,37911,3648,0.0,73.0,45000000.0,1996.0,843.0,6.3,1000,8854588.0,119.67686222222223
1100,94.0,95.0,58.0,3000.0,14000.0,52580895.0,30255,27351,1.0,118.0,45000000.0,2005.0,8000.0,5.6,743,7580895.0,116.84643333333334
1101,276.0,109.0,37.0,651.0,11000.0,51019112.0,155745,14073,0.0,1053.0,50000000.0,2005.0,2000.0,6.8,10000,1019112.0,102.038224
1102,59.0,93.0,38.0,631.0,1000.0,48114556.0,9380,4604,1.0,91.0,26000000.0,2004.0,641.0,4.3,531,22114556.0,185.0559846153846
1103,216.0,94.0,85.0,443.0,14000.0,50648679.0,149549,16225,1.0,348.0,45000000.0,2007.0,706.0,6.3,0,5648679.0,112.55261999999999
1104,173.0,117.0,153.0,734.0,35000.0,46280507.0,87165,49743,0.0,184.0,40000000.0,2014.0,11000.0,6.5,12000,6280507.0,115.7012675
1105,99.0,112.0,61.0,501.0,1000.0,38360195.0,21215,3757,1.0,116.0,45000000.0,2006.0,976.0,6.4,0,-6639805.0,85.24487777777779
1106,42.0,111.0,161.0,132.0,11000.0,46815748.0,32544,12161,1.0,69.0,45000000.0,1994.0,894.0,6.3,0,1815748.0,104.03499555555555
1107,25.0,96.0,0.0,563.0,1000.0,35617599.0,20688,2965,1.0,47.0,45000000.0,1995.0,845.0,5.9,0,-9382401.0,79.15022
1108,339.0,141.0,0.0,404.0,749.0,47307550.0,104301,1948,4.0,269.0,45000000.0,2012.0,463.0,6.5,28000,2307550.0,105.12788888888889
1109,127.0,94.0,160.0,167.0,550.0,32003620.0,79141,1102,1.0,355.0,25000000.0,2004.0,216.0,6.5,2000,7003620.0,128.01448
1110,122.0,87.0,29.0,252.0,427.0,27972410.0,114692,1461,1.0,285.0,35000000.0,2003.0,304.0,6.1,2000,-7027590.0,79.92117142857143
1111,105.0,88.0,8.0,8000.0,12000.0,28133159.0,30055,33822,1.0,70.0,50000000.0,2006.0,11000.0,5.9,593,-21866841.0,56.266318000000005
1112,144.0,177.0,0.0,202.0,913.0,27400000.0,97087,2449,3.0,569.0,40000000.0,1984.0,362.0,6.6,11000,-12600000.0,68.5
1113,156.0,133.0,278.0,107.0,5000.0,24343673.0,91860,5405,0.0,524.0,45000000.0,2007.0,117.0,7.4,14000,-20656327.0,54.097051111111114
1114,323.0,119.0,0.0,10000.0,29000.0,22877808.0,152591,53895,0.0,414.0,35000000.0,2008.0,14000.0,7.3,0,-12122192.0,65.36516571428571
1115,199.0,102.0,503.0,795.0,13000.0,36883539.0,112769,15053,2.0,305.0,52000000.0,2006.0,929.0,6.6,0,-15116461.0,70.92988269230769
1116,164.0,101.0,326.0,510.0,14000.0,22531698.0,81523,15990,0.0,214.0,70000000.0,2008.0,844.0,5.6,0,-47468302.0,32.18814
1117,39.0,91.0,29.0,322.0,2000.0,20400913.0,15455,3855,1.0,80.0,45000000.0,1996.0,461.0,5.3,451,-24599087.0,45.33536222222222
1118,43.0,117.0,11000.0,451.0,905.0,20101861.0,24757,2348,0.0,81.0,45000000.0,1996.0,484.0,6.0,0,-24898139.0,44.67080222222222
1119,82.0,86.0,13.0,553.0,1000.0,25200412.0,16580,3423,3.0,55.0,45000000.0,2009.0,701.0,5.4,916,-19799588.0,56.00091555555555
1120,150.0,124.0,0.0,19.0,723.0,19719930.0,42621,793,0.0,531.0,45000000.0,2001.0,44.0,6.8,0,-25280070.0,43.822066666666665
1121,168.0,134.0,38.0,2000.0,11000.0,19377727.0,35140,24351,3.0,409.0,45000000.0,2005.0,8000.0,6.4,0,-25622273.0,43.061615555555555
1123,60.0,100.0,23.0,579.0,1000.0,17300889.0,27648,3855,0.0,148.0,45000000.0,1996.0,642.0,4.9,0,-27699111.0,38.446419999999996
1124,85.0,220.0,0.0,820.0,13000.0,15527125.0,11388,15006,2.0,183.0,57000000.0,2000.0,861.0,5.8,652,-41472875.0,27.240570175438595
1125,83.0,212.0,0.0,805.0,12000.0,13560960.0,23996,21130,0.0,161.0,50000000.0,1995.0,5000.0,7.1,915,-36439040.0,27.12192
1126,343.0,128.0,2000.0,501.0,854.0,15523168.0,132423,2507,2.0,349.0,45000000.0,2010.0,766.0,7.2,15000,-29476832.0,34.49592888888889
1127,106.0,106.0,208.0,855.0,3000.0,11146409.0,26551,6558,0.0,273.0,45000000.0,1998.0,1000.0,6.0,0,-33853591.0,24.76979777777778
1128,158.0,160.0,0.0,826.0,23000.0,7916887.0,15697,26982,0.0,182.0,45000000.0,2008.0,1000.0,6.0,0,-37083113.0,17.593082222222222
1129,189.0,114.0,611.0,10.0,879.0,6565495.0,36455,949,2.0,229.0,45000000.0,2006.0,52.0,7.0,0,-38434505.0,14.589988888888888
1130,125.0,99.0,15.0,61.0,12000.0,15279680.0,48245,12166,1.0,154.0,40000000.0,2008.0,68.0,5.4,0,-24720320.0,38.1992
1131,87.0,74.0,188.0,865.0,11000.0,7262288.0,17307,13917,2.0,186.0,40000000.0,2002.0,1000.0,6.5,892,-32737712.0,18.15572
1132,115.0,139.0,179.0,50.0,267.0,4584886.0,19114,538,0.0,115.0,45000000.0,2007.0,202.0,6.4,0,-40415114.0,10.188635555555555
1134,24.0,103.0,170.0,269.0,849.0,2154540.0,3803,2457,2.0,41.0,45000000.0,1997.0,623.0,4.9,68,-42845460.0,4.787866666666667
1135,152.0,101.0,32.0,104.0,219.0,8129455.0,89568,661,1.0,142.0,45000000.0,2011.0,141.0,6.3,17000,-36870545.0,18.065455555555555
1137,656.0,130.0,0.0,650.0,1000.0,136019448.0,452465,3133,1.0,695.0,44500000.0,2012.0,660.0,7.7,89000,91519448.0,305.6616808988764
1138,119.0,130.0,99.0,812.0,11000.0,183875760.0,213668,13357,1.0,270.0,44000000.0,1993.0,1000.0,7.8,0,139875760.0,417.8994545454546
1139,161.0,110.0,72.0,789.0,18000.0,67061228.0,96565,21554,1.0,135.0,40000000.0,2010.0,1000.0,5.5,0,27061228.0,167.65307
1140,73.0,147.0,272.0,893.0,22000.0,53300852.0,154487,37076,3.0,259.0,44000000.0,1996.0,11000.0,7.5,0,9300852.0,121.13830000000002
1141,96.0,96.0,170.0,668.0,13000.0,150415432.0,117606,15662,0.0,217.0,44000000.0,1985.0,738.0,6.4,0,106415432.0,341.85325454545455
1142,28.0,118.0,13.0,643.0,23000.0,44834712.0,13995,26907,1.0,62.0,44000000.0,1996.0,2000.0,5.6,353,834712.0,101.89707272727273
1143,105.0,88.0,3.0,40.0,1000.0,84300000.0,90360,1178,0.0,147.0,2600000.0,1940.0,48.0,7.5,0,81700000.0,3242.307692307692
1144,102.0,325.0,517.0,678.0,12000.0,1500000.0,9830,14255,0.0,189.0,44000000.0,1980.0,849.0,6.8,1000,-42500000.0,3.4090909090909087
1145,206.0,102.0,235.0,520.0,956.0,62318875.0,156225,2998,1.0,502.0,50000000.0,2006.0,845.0,6.8,0,12318875.0,124.63775
1146,159.0,110.0,118.0,287.0,11000.0,5773519.0,28618,12876,2.0,91.0,40000000.0,2015.0,1000.0,6.0,11000,-34226481.0,14.4337975
1147,137.0,136.0,835.0,225.0,670.0,51768623.0,73006,1801,1.0,297.0,43000000.0,2000.0,370.0,7.3,0,8768623.0,120.39214651162791
1148,116.0,103.0,84.0,664.0,12000.0,37035515.0,34597,23864,1.0,194.0,43000000.0,2000.0,10000.0,6.0,0,-5964485.0,86.12910465116279
1149,177.0,103.0,255.0,5000.0,11000.0,24520892.0,85198,22383,1.0,303.0,45000000.0,2005.0,5000.0,7.0,0,-20479108.0,54.49087111111112
1150,99.0,90.0,16.0,16.0,44.0,24430272.0,46158,132,3.0,403.0,43000000.0,2002.0,28.0,5.1,0,-18569728.0,56.81458604651163
1151,56.0,154.0,521.0,957.0,10000.0,158348400.0,88844,14244,0.0,142.0,42000000.0,1993.0,1000.0,6.8,0,116348400.0,377.02
1152,117.0,99.0,23.0,135.0,405.0,31136950.0,47364,1066,1.0,75.0,44000000.0,2010.0,268.0,6.5,0,-12863050.0,70.76579545454545
1153,252.0,93.0,165.0,350.0,26000.0,29113588.0,117999,27834,0.0,181.0,40000000.0,2011.0,956.0,6.6,16000,-10886412.0,72.78397
1154,375.0,109.0,97.0,839.0,17000.0,138447667.0,408302,19968,2.0,345.0,42000000.0,2012.0,971.0,7.2,39000,96447667.0,329.63730238095235
1155,150.0,124.0,50.0,427.0,8000.0,116006080.0,203269,9255,1.0,602.0,42000000.0,1999.0,437.0,7.0,11000,74006080.0,276.2049523809524
1156,187.0,84.0,91.0,206.0,579.0,106793915.0,140499,1817,0.0,358.0,45000000.0,2000.0,530.0,7.0,0,61793915.0,237.31981111111108
1157,108.0,90.0,29.0,650.0,22000.0,87856565.0,106909,24534,1.0,268.0,42000000.0,2004.0,923.0,5.9,0,45856565.0,209.1822976190476
1158,21.0,117.0,71.0,547.0,723.0,70100000.0,20183,3841,1.0,41.0,40000000.0,1992.0,558.0,5.4,0,30100000.0,175.25
1159,270.0,123.0,176.0,749.0,975.0,159578352.0,133177,4825,7.0,380.0,43000000.0,2013.0,815.0,6.6,24000,116578352.0,371.1124465116279
1160,72.0,251.0,311.0,595.0,940.0,57750000.0,21554,2957,2.0,192.0,31115000.0,1963.0,726.0,7.0,0,26635000.0,185.60179977502813
1161,154.0,105.0,153.0,491.0,4000.0,45290318.0,74169,6727,2.0,112.0,42000000.0,2012.0,828.0,6.5,17000,3290318.0,107.83409047619048
1162,114.0,115.0,73.0,505.0,11000.0,41543207.0,30077,15571,1.0,175.0,42000000.0,2002.0,3000.0,6.3,893,-456793.0,98.91239761904762
1163,27.0,122.0,0.0,292.0,12000.0,41252428.0,11453,13716,0.0,71.0,42000000.0,1996.0,592.0,6.5,0,-747572.0,98.22006666666667
1164,166.0,119.0,89.0,395.0,650.0,35228696.0,63677,1651,0.0,460.0,32000000.0,2002.0,537.0,6.5,0,3228696.0,110.089675
1165,288.0,81.0,119.0,412.0,468.0,59992760.0,119622,2134,1.0,396.0,42000000.0,2009.0,442.0,5.8,0,17992760.0,142.83990476190476
1166,117.0,133.0,46.0,275.0,683.0,34667015.0,74009,2371,0.0,317.0,32000000.0,1989.0,349.0,6.6,0,2667015.0,108.334421875
1167,291.0,100.0,308.0,913.0,10000.0,37652565.0,91151,15369,2.0,283.0,42000000.0,2011.0,2000.0,5.4,20000,-4347435.0,89.64896428571429
1168,151.0,120.0,17.0,808.0,22000.0,24375436.0,42547,33585,1.0,265.0,42000000.0,2001.0,9000.0,6.1,748,-17624564.0,58.036752380952386
1169,36.0,104.0,5.0,687.0,5000.0,20915465.0,38203,7723,0.0,290.0,42000000.0,1993.0,922.0,4.0,0,-21084535.0,49.79872619047619
1170,168.0,122.0,487.0,16.0,12000.0,24127895.0,248123,12076,2.0,437.0,50000000.0,2005.0,43.0,7.6,10000,-25872105.0,48.25579
1171,283.0,80.0,611.0,576.0,5000.0,84961.0,149414,6229,4.0,841.0,31000000.0,2002.0,643.0,7.9,0,-30915039.0,0.27406774193548383
1172,127.0,91.0,30.0,497.0,922.0,26404753.0,34203,3301,1.0,169.0,40000000.0,2012.0,786.0,5.3,19000,-13595247.0,66.0118825
1173,293.0,112.0,133.0,365.0,11000.0,6105175.0,247020,12239,4.0,835.0,44000000.0,2014.0,392.0,6.6,50000,-37894825.0,13.875397727272729
1174,95.0,100.0,19.0,433.0,624.0,5664251.0,22309,2056,1.0,102.0,45000000.0,2010.0,489.0,6.3,0,-39335749.0,12.587224444444445
1176,213.0,105.0,0.0,52.0,1000.0,1260917.0,24657,1342,4.0,71.0,27000000.0,2009.0,172.0,7.2,0,-25739083.0,4.670062962962962
1177,119.0,110.0,161.0,196.0,1000.0,116724075.0,187181,1954,0.0,564.0,41000000.0,2002.0,418.0,7.0,0,75724075.0,284.69286585365853
1179,167.0,144.0,241.0,996.0,13000.0,56083966.0,137003,18761,1.0,658.0,65000000.0,2001.0,3000.0,6.9,0,-8916034.0,86.28302461538462
1180,98.0,108.0,4.0,96.0,687.0,22108977.0,29861,1134,1.0,132.0,41000000.0,2003.0,312.0,5.2,505,-18891023.0,53.924334146341465
1181,234.0,107.0,0.0,766.0,13000.0,293501675.0,704766,17540,0.0,2073.0,40000000.0,1999.0,3000.0,8.1,14000,253501675.0,733.7541875000001
1182,258.0,102.0,20.0,54.0,107.0,18600911.0,125198,362,6.0,153.0,42000000.0,2012.0,81.0,6.6,11000,-23399089.0,44.28788333333333
1183,108.0,100.0,64.0,296.0,734.0,7204138.0,34809,2085,0.0,125.0,41000000.0,2011.0,574.0,6.2,11000,-33795862.0,17.571068292682927
1184,81.0,126.0,80.0,225.0,668.0,90800000.0,126907,2004,0.0,235.0,8000000.0,1984.0,641.0,7.2,0,82800000.0,1135.0
1185,538.0,138.0,737.0,14000.0,34000.0,150117807.0,358416,83012,5.0,751.0,40000000.0,2013.0,23000.0,7.3,63000,110117807.0,375.2945175
1186,224.0,108.0,98.0,723.0,16000.0,163947053.0,227824,18656,1.0,273.0,40000000.0,2009.0,896.0,6.7,10000,123947053.0,409.86763249999996
1187,129.0,105.0,78.0,298.0,984.0,116735231.0,56646,2129,0.0,336.0,70000000.0,1999.0,489.0,6.4,0,46735231.0,166.76461571428572
1188,125.0,108.0,0.0,690.0,1000.0,118500000.0,340085,3660,0.0,327.0,40000000.0,1989.0,869.0,7.8,12000,78500000.0,296.25
1189,433.0,89.0,0.0,903.0,19000.0,126546825.0,327367,32325,0.0,918.0,40000000.0,2014.0,11000.0,6.4,83000,86546825.0,316.3670625
1190,362.0,129.0,456.0,716.0,1000.0,166147885.0,220020,4585,0.0,1360.0,40000000.0,2015.0,935.0,4.1,101000,126147885.0,415.3697125
1191,93.0,84.0,0.0,2000.0,13000.0,111760631.0,40227,22935,3.0,188.0,38000000.0,2003.0,4000.0,4.1,681,73760631.0,294.1069236842105
1192,71.0,149.0,541.0,1000.0,18000.0,108706165.0,99558,31349,3.0,236.0,40000000.0,1996.0,11000.0,7.4,0,68706165.0,271.7654125
1193,104.0,94.0,189.0,597.0,3000.0,138614544.0,75152,7014,15.0,288.0,40000000.0,2003.0,2000.0,5.8,0,98614544.0,346.53636
1194,319.0,121.0,532.0,127.0,480.0,125069696.0,203963,1261,0.0,420.0,40000000.0,2013.0,449.0,7.6,58000,85069696.0,312.67424
1195,41.0,128.0,545.0,251.0,15000.0,107458785.0,71754,16751,3.0,166.0,40000000.0,1992.0,923.0,7.2,0,67458785.0,268.6469625
1196,300.0,134.0,0.0,336.0,1000.0,102310175.0,64989,2676,0.0,279.0,40000000.0,2016.0,575.0,7.8,40000,62310175.0,255.7754375
1197,556.0,120.0,21000.0,81.0,10000.0,96917897.0,479453,10555,0.0,696.0,40000000.0,2010.0,349.0,7.7,74000,56917897.0,242.29474249999998
1198,161.0,129.0,42.0,49.0,97.0,93952276.0,132048,318,7.0,203.0,40000000.0,2009.0,50.0,6.4,12000,53952276.0,234.88069000000002
1199,151.0,89.0,119.0,807.0,2000.0,90703745.0,93748,5855,8.0,410.0,45000000.0,2006.0,869.0,5.1,1000,45703745.0,201.56387777777778
1200,212.0,116.0,0.0,71.0,287.0,89138076.0,98535,600,4.0,734.0,40000000.0,2000.0,157.0,5.5,0,49138076.0,222.84519
1201,111.0,118.0,0.0,690.0,1000.0,87666629.0,283480,3986,0.0,263.0,40000000.0,1990.0,869.0,7.4,0,47666629.0,219.1665725
1202,173.0,107.0,164.0,723.0,8000.0,90353764.0,85629,12556,2.0,144.0,40000000.0,2015.0,2000.0,6.0,14000,50353764.0,225.88441
1203,181.0,155.0,0.0,10000.0,18000.0,82522790.0,143835,42220,0.0,654.0,40000000.0,1992.0,12000.0,7.5,14000,42522790.0,206.306975
1204,252.0,123.0,0.0,923.0,11000.0,94125426.0,79264,13321,2.0,277.0,40000000.0,2009.0,935.0,7.0,13000,54125426.0,235.313565
1205,216.0,128.0,241.0,898.0,11000.0,95001343.0,66511,16911,0.0,200.0,40000000.0,2013.0,3000.0,7.5,28000,55001343.0,237.5033575
1206,203.0,139.0,333.0,1000.0,22000.0,81292135.0,137891,36810,1.0,696.0,40000000.0,1999.0,13000.0,7.3,0,41292135.0,203.23033750000002
1207,218.0,109.0,101.0,839.0,13000.0,86208010.0,97045,16179,1.0,285.0,35000000.0,2014.0,899.0,5.7,55000,51208010.0,246.3086
1208,118.0,120.0,155.0,249.0,23000.0,81593527.0,48806,24300,1.0,263.0,40000000.0,2006.0,984.0,7.3,11000,41593527.0,203.9838175
1209,241.0,121.0,278.0,808.0,22000.0,75274748.0,130661,36010,2.0,304.0,35000000.0,2015.0,11000.0,7.2,54000,40274748.0,215.07070857142855
1210,119.0,102.0,167.0,655.0,2000.0,90835030.0,28621,5178,0.0,58.0,40000000.0,2016.0,874.0,5.9,0,50835030.0,227.08757500000002
1211,89.0,117.0,0.0,322.0,855.0,72455275.0,113068,2144,1.0,382.0,40000000.0,1992.0,363.0,7.8,0,32455275.0,181.1381875
1212,209.0,178.0,138.0,748.0,904.0,75305995.0,110394,5074,0.0,433.0,40000000.0,2004.0,876.0,7.7,0,35305995.0,188.2649875
1213,374.0,147.0,436.0,175.0,3000.0,74098862.0,656640,3924,1.0,1732.0,40000000.0,2005.0,472.0,8.1,13000,34098862.0,185.247155
1214,235.0,90.0,38.0,882.0,2000.0,72266306.0,127528,6775,4.0,422.0,40000000.0,2008.0,897.0,6.6,0,32266306.0,180.665765
1215,215.0,105.0,29.0,257.0,24000.0,71347010.0,166194,28928,2.0,215.0,40000000.0,2009.0,4000.0,7.1,0,31347010.0,178.367525
1216,109.0,114.0,101.0,398.0,700.0,70836296.0,109445,2842,2.0,426.0,40000000.0,2001.0,655.0,5.9,0,30836296.0,177.09074
1217,125.0,206.0,0.0,4.0,433.0,70405498.0,113472,698,1.0,442.0,40000000.0,1991.0,256.0,8.0,0,30405498.0,176.013745
1218,65.0,99.0,14.0,633.0,17000.0,70163652.0,31968,19334,0.0,82.0,40000000.0,2006.0,826.0,4.6,663,30163652.0,175.40913
1219,125.0,123.0,563.0,8000.0,24000.0,66808615.0,87351,43917,0.0,344.0,34000000.0,2001.0,11000.0,6.1,2000,32808615.0,196.49592647058824
1221,191.0,102.0,23.0,651.0,2000.0,64149837.0,146899,7009,1.0,185.0,20000000.0,2009.0,2000.0,6.4,0,44149837.0,320.74918499999995
1222,191.0,109.0,415.0,119.0,982.0,83906114.0,104481,2357,2.0,189.0,40000000.0,2014.0,971.0,6.0,16000,43906114.0,209.76528499999998
1223,221.0,82.0,160.0,748.0,164000.0,66466372.0,75345,303717,0.0,290.0,40000000.0,2009.0,137000.0,5.2,0,26466372.0,166.16593
1224,459.0,142.0,14000.0,423.0,15000.0,72306065.0,178118,16944,0.0,355.0,40000000.0,2015.0,535.0,7.6,55000,32306065.0,180.7651625
1225,131.0,106.0,212.0,389.0,578.0,59068786.0,86902,2544,2.0,411.0,40000000.0,2001.0,563.0,6.4,0,19068786.0,147.671965
1227,118.0,106.0,23.0,418.0,1000.0,57887882.0,35508,2325,2.0,211.0,50000000.0,2004.0,593.0,6.1,0,7887882.0,115.77576400000001
1228,100.0,108.0,287.0,823.0,4000.0,53955614.0,77415,8610,0.0,139.0,40000000.0,1998.0,835.0,6.1,0,13955614.0,134.889035
1229,70.0,98.0,20.0,968.0,2000.0,54967359.0,52805,7039,0.0,209.0,40000000.0,1997.0,2000.0,5.2,0,14967359.0,137.4183975
1230,138.0,131.0,58.0,720.0,15000.0,54228104.0,104991,17152,1.0,544.0,35000000.0,2002.0,1000.0,7.7,0,19228104.0,154.93744
1231,274.0,118.0,65.0,638.0,11000.0,57981889.0,173848,13943,1.0,203.0,40000000.0,2011.0,980.0,7.3,25000,17981889.0,144.9547225
1232,349.0,113.0,174.0,767.0,14000.0,61094903.0,210542,17152,3.0,332.0,30000000.0,2011.0,903.0,6.9,29000,31094903.0,203.64967666666666
1233,341.0,130.0,22000.0,19000.0,23000.0,53082743.0,844052,63986,1.0,1100.0,40000000.0,2006.0,20000.0,8.5,49000,13082743.0,132.70685749999998
1234,196.0,116.0,51.0,465.0,18000.0,54414716.0,114294,30571,7.0,187.0,42000000.0,2014.0,11000.0,6.3,12000,12414716.0,129.5588476190476
1235,83.0,89.0,7.0,91.0,3000.0,57011847.0,20615,3361,2.0,44.0,40000000.0,2013.0,190.0,5.9,0,17011847.0,142.5296175
1236,283.0,139.0,0.0,19.0,708.0,50859889.0,236000,848,0.0,1043.0,40000000.0,2006.0,78.0,7.8,14000,10859889.0,127.14972250000001
1237,105.0,130.0,46.0,162.0,387.0,51185897.0,69457,1233,1.0,271.0,30000000.0,1987.0,244.0,6.7,0,21185897.0,170.61965666666669
1238,351.0,107.0,190.0,520.0,2000.0,52000688.0,171418,4243,0.0,619.0,40000000.0,2010.0,1000.0,6.4,17000,12000688.0,130.00172
1239,16.0,116.0,425.0,204.0,954.0,49851591.0,7900,2179,3.0,34.0,40000000.0,1986.0,568.0,5.9,263,9851591.0,124.62897749999999
1240,195.0,96.0,192.0,501.0,40000.0,47781388.0,147504,41293,1.0,531.0,40000000.0,2004.0,534.0,6.6,0,7781388.0,119.45347
1241,175.0,99.0,18.0,211.0,18000.0,52320979.0,114321,18693,0.0,548.0,40000000.0,2006.0,426.0,6.8,0,12320979.0,130.8024475
1242,193.0,104.0,34.0,280.0,545.0,47806295.0,87447,1274,0.0,371.0,43000000.0,2005.0,351.0,6.5,0,4806295.0,111.17743023255815
1243,169.0,105.0,54.0,988.0,3000.0,51853450.0,37398,9069,0.0,110.0,25000000.0,2012.0,2000.0,6.6,11000,26853450.0,207.4138
1244,128.0,101.0,10.0,681.0,1000.0,46012734.0,54421,4298,2.0,101.0,40000000.0,2008.0,689.0,5.8,3000,6012734.0,115.031835
1245,249.0,134.0,16000.0,235.0,880.0,47034272.0,25465,2281,1.0,190.0,40000000.0,2014.0,413.0,6.9,16000,7034272.0,117.58568
1246,91.0,135.0,0.0,913.0,13000.0,45856732.0,46221,16762,1.0,141.0,40000000.0,1997.0,936.0,7.1,0,5856732.0,114.64182999999998
1247,207.0,98.0,326.0,416.0,21000.0,59588068.0,89557,22318,1.0,376.0,40000000.0,2003.0,534.0,5.8,0,19588068.0,148.97017
1248,77.0,155.0,14000.0,11000.0,12000.0,44175394.0,56509,37570,2.0,227.0,36000000.0,1997.0,11000.0,7.2,0,8175394.0,122.70942777777778
1249,25.0,106.0,323.0,0.0,472.0,45500797.0,17443,519,2.0,56.0,40000000.0,1992.0,47.0,6.0,694,5500797.0,113.75199250000001
1250,211.0,102.0,25.0,473.0,1000.0,41797066.0,92789,4324,0.0,998.0,40000000.0,2007.0,741.0,4.7,0,1797066.0,104.492665
1251,19.0,95.0,80.0,287.0,3000.0,38087756.0,49612,4634,1.0,39.0,40000000.0,1994.0,450.0,5.2,0,-1912244.0,95.21939
1252,101.0,103.0,643.0,586.0,24000.0,37752931.0,20201,26938,2.0,180.0,40000000.0,2000.0,1000.0,5.5,0,-2247069.0,94.3823275
1254,342.0,109.0,99.0,57.0,176.0,37371385.0,192462,390,0.0,334.0,40000000.0,2011.0,61.0,7.0,42000,-2628615.0,93.4284625
