,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_1_facebook_likes,gross,num_voted_users,cast_total_facebook_likes,facenumber_in_poster,num_user_for_reviews,budget,title_year,actor_2_facebook_likes,movie_facebook_likes,profit,profit_per
670,25.0,109.0,6.0,271.0,1000.0,69800000.0,18140,2419,1.0,60.0,10000000.0,1980.0,745.0,855,59800000.0,698.0
671,393.0,100.0,127.0,250.0,1000.0,71588220.0,134869,1949,1.0,304.0,20000000.0,2013.0,340.0,57000,51588220.0,357.9411
672,157.0,102.0,79.0,27.0,925.0,101978840.0,77724,1018,0.0,162.0,15000000.0,2013.0,38.0,26000,86978840.0,679.8589333333333
673,109.0,92.0,13000.0,217.0,925.0,73326666.0,189413,1953,3.0,306.0,15000000.0,1988.0,692.0,15000,58326666.0,488.84444
674,27.0,115.0,44.0,902.0,23000.0,50003300.0,36624,29370,4.0,132.0,15000000.0,1994.0,4000.0,0,35003300.0,333.3553333333333
675,152.0,87.0,165.0,383.0,1000.0,47860214.0,34711,2452,0.0,468.0,15000000.0,2006.0,431.0,0,32860214.0,319.0680933333333
676,130.0,97.0,272.0,957.0,22000.0,43022524.0,67604,29252,0.0,218.0,15000000.0,1997.0,4000.0,12000,28022524.0,286.81682666666666
677,238.0,112.0,29.0,874.0,12000.0,42919096.0,64747,15800,1.0,122.0,15000000.0,2013.0,1000.0,12000,27919096.0,286.12730666666664
678,154.0,104.0,0.0,1000.0,4000.0,40064955.0,92074,12170,1.0,502.0,15000000.0,1998.0,4000.0,0,25064955.0,267.0997
679,97.0,99.0,11.0,971.0,11000.0,37882551.0,80305,15369,0.0,393.0,16000000.0,2001.0,983.0,0,21882551.0,236.76594375
680,102.0,106.0,357.0,883.0,23000.0,35007180.0,26846,26652,0.0,193.0,15000000.0,2000.0,1000.0,0,20007180.0,233.3812
681,37.0,86.0,14.0,685.0,833.0,34308901.0,15939,4435,3.0,87.0,16000000.0,2003.0,807.0,0,18308901.0,214.43063125
682,181.0,227.0,767.0,87.0,607.0,6000000.0,192775,1076,8.0,559.0,15000000.0,1962.0,202.0,11000,-9000000.0,40.0
683,349.0,115.0,212.0,612.0,2000.0,37877959.0,86664,4896,1.0,252.0,15000000.0,2014.0,820.0,38000,22877959.0,252.51972666666668
684,103.0,90.0,6.0,458.0,1000.0,31585300.0,38248,2666,0.0,250.0,15000000.0,2005.0,650.0,0,16585300.0,210.56866666666667
685,185.0,98.0,0.0,594.0,18000.0,30857814.0,294163,20060,0.0,718.0,16000000.0,1987.0,636.0,33000,14857814.0,192.8613375
686,676.0,100.0,0.0,228.0,33000.0,35054909.0,431578,34337,0.0,1264.0,15000000.0,2011.0,745.0,81000,20054909.0,233.69939333333332
687,65.0,111.0,13.0,106.0,818.0,29106737.0,15582,1450,0.0,132.0,15000000.0,1998.0,511.0,849,14106737.0,194.0449133333333
688,50.0,115.0,49.0,100.0,116.0,30127963.0,12596,525,0.0,64.0,15000000.0,2014.0,110.0,0,15127963.0,200.85308666666668
689,68.0,124.0,107.0,865.0,1000.0,27441122.0,14322,5135,0.0,116.0,15000000.0,2000.0,886.0,0,12441122.0,182.94081333333332
690,128.0,99.0,3.0,628.0,14000.0,33860010.0,33088,16461,3.0,143.0,15000000.0,2009.0,982.0,0,18860010.0,225.7334
691,93.0,101.0,26.0,266.0,838.0,24881000.0,57140,1812,0.0,195.0,15000000.0,1996.0,328.0,6000,9881000.0,165.8733333333333
692,81.0,103.0,20.0,125.0,512.0,26161406.0,13874,1002,2.0,52.0,15000000.0,2010.0,316.0,0,11161406.0,174.40937333333332
693,153.0,155.0,0.0,170.0,3000.0,26384919.0,189032,3677,15.0,560.0,15000000.0,1997.0,360.0,0,11384919.0,175.89946
694,46.0,95.0,15.0,461.0,1000.0,20998709.0,6095,3845,0.0,76.0,15000000.0,2006.0,786.0,1000,5998709.0,139.99139333333332
695,108.0,97.0,83.0,579.0,912.0,21468807.0,13048,2682,2.0,227.0,14000000.0,2000.0,786.0,243,7468807.0,153.34862142857142
696,78.0,92.0,8.0,129.0,472.0,18843314.0,27486,1045,1.0,284.0,20000000.0,2006.0,239.0,0,-1156686.0,94.21656999999999
697,135.0,117.0,19.0,461.0,3000.0,20218921.0,14814,4204,4.0,114.0,15000000.0,2010.0,646.0,0,5218921.0,134.79280666666668
698,417.0,140.0,310.0,619.0,33000.0,21383298.0,187170,34413,3.0,376.0,15000000.0,2012.0,748.0,47000,6383298.0,142.55532
699,88.0,109.0,11.0,159.0,471.0,16459004.0,13320,1069,1.0,415.0,15000000.0,1999.0,308.0,327,1459004.0,109.72669333333332
700,388.0,131.0,0.0,383.0,10000.0,15700000.0,332065,11114,0.0,876.0,15000000.0,2008.0,602.0,16000,700000.0,104.66666666666666
701,45.0,114.0,73.0,563.0,695.0,15100000.0,22797,3444,1.0,96.0,15000000.0,1984.0,654.0,0,100000.0,100.66666666666666
702,414.0,97.0,181.0,748.0,11000.0,14938570.0,111625,14025,1.0,369.0,15000000.0,2012.0,820.0,20000,-61430.0,99.59046666666669
703,291.0,122.0,210.0,123.0,22000.0,17237244.0,57210,22574,3.0,158.0,15000000.0,2014.0,164.0,13000,2237244.0,114.91496
704,97.0,87.0,374.0,484.0,826.0,14249005.0,39788,2689,1.0,619.0,15000000.0,2001.0,503.0,0,-750995.0,94.99336666666667
705,37.0,85.0,12.0,23.0,354.0,12701880.0,2037,568,0.0,22.0,15000000.0,2008.0,173.0,175,-2298120.0,84.6792
706,90.0,101.0,36.0,377.0,1000.0,12801190.0,16340,2764,1.0,355.0,15000000.0,2000.0,786.0,356,-2198810.0,85.34126666666667
707,81.0,121.0,16.0,526.0,907.0,12549485.0,4603,3633,4.0,91.0,15000000.0,2006.0,585.0,489,-2450515.0,83.66323333333334
708,221.0,107.0,92.0,358.0,11000.0,13766014.0,106111,17627,0.0,181.0,15000000.0,2011.0,5000.0,49000,-1233986.0,91.77342666666668
709,230.0,111.0,0.0,727.0,796.0,13034417.0,55665,2633,1.0,118.0,15000000.0,2009.0,787.0,10000,-1965583.0,86.89611333333332
710,119.0,97.0,164.0,308.0,436.0,12212417.0,30643,1172,3.0,144.0,15000000.0,2003.0,324.0,622,-2787583.0,81.41611333333333
711,97.0,97.0,745.0,745.0,12000.0,11614236.0,9294,15209,2.0,140.0,15000000.0,1999.0,821.0,251,-3385764.0,77.42824
712,119.0,125.0,34.0,65.0,427.0,13337299.0,9649,729,7.0,226.0,20000000.0,2004.0,66.0,1000,-6662701.0,66.68649500000001
713,42.0,124.0,11000.0,563.0,11000.0,10763469.0,13692,12685,0.0,55.0,15000000.0,1989.0,860.0,877,-4236531.0,71.75646
714,24.0,76.0,9.0,47.0,595.0,11144518.0,2724,1139,0.0,53.0,15000000.0,1998.0,417.0,436,-3855482.0,74.29678666666669
715,208.0,107.0,561.0,353.0,746.0,15608545.0,53471,2377,3.0,224.0,15000000.0,2012.0,561.0,29000,608545.0,104.05696666666668
716,42.0,91.0,23.0,629.0,925.0,10443316.0,7159,2913,2.0,88.0,15000000.0,1998.0,660.0,247,-4556684.0,69.62210666666667
717,44.0,96.0,4.0,670.0,989.0,10494147.0,7403,3142,1.0,162.0,15000000.0,2000.0,841.0,648,-4505853.0,69.96097999999999
718,230.0,142.0,0.0,1000.0,22000.0,9929000.0,152306,29475,0.0,513.0,15000000.0,1985.0,5000.0,16000,-5071000.0,66.19333333333334
719,46.0,103.0,80.0,782.0,1000.0,10411980.0,22649,4676,0.0,212.0,15000000.0,2004.0,872.0,1000,-4588020.0,69.4132
720,249.0,117.0,0.0,12000.0,22000.0,17439163.0,537419,47728,1.0,1028.0,15000000.0,1998.0,12000.0,35000,2439163.0,116.26108666666666
721,197.0,116.0,153.0,539.0,3000.0,9396487.0,52421,5012,0.0,200.0,15000000.0,2006.0,788.0,0,-5603513.0,62.64324666666666
722,71.0,118.0,41.0,274.0,556.0,9059588.0,17261,1873,1.0,125.0,15000000.0,2002.0,463.0,455,-5940412.0,60.39725333333333
723,190.0,108.0,187.0,254.0,11000.0,9172810.0,24150,12178,0.0,118.0,16000000.0,2007.0,883.0,923,-6827190.0,57.3300625
724,50.0,94.0,9.0,612.0,11000.0,8735529.0,8055,13524,4.0,89.0,15000000.0,2000.0,897.0,816,-6264471.0,58.23686
725,63.0,97.0,2.0,461.0,890.0,8586376.0,26598,3161,4.0,132.0,20000000.0,2002.0,852.0,1000,-11413624.0,42.93188
726,104.0,97.0,32.0,692.0,14000.0,8378141.0,18966,16502,5.0,141.0,15000000.0,2002.0,1000.0,0,-6621859.0,55.85427333333334
727,49.0,91.0,6.0,596.0,8000.0,8080116.0,6562,10732,0.0,66.0,15000000.0,2006.0,625.0,647,-6919884.0,53.86744
728,300.0,107.0,454.0,39.0,65.0,7757130.0,307639,173,1.0,513.0,15000000.0,2008.0,49.0,32000,-7242870.0,51.7142
729,43.0,95.0,24.0,426.0,931.0,9123834.0,4065,3322,6.0,33.0,15000000.0,2013.0,539.0,0,-5876166.0,60.825559999999996
730,132.0,102.0,11.0,1000.0,15000.0,6409206.0,32311,33153,4.0,104.0,15000000.0,2008.0,14000.0,0,-8590794.0,42.72804
731,97.0,88.0,96.0,360.0,24000.0,6373693.0,11498,25637,1.0,53.0,15000000.0,2009.0,971.0,0,-8626307.0,42.49128666666667
732,242.0,106.0,835.0,363.0,13000.0,7556708.0,30284,14544,1.0,102.0,15000000.0,2012.0,826.0,10000,-7443292.0,50.37805333333333
733,218.0,92.0,11000.0,386.0,860.0,5306447.0,58967,2717,1.0,169.0,15000000.0,2009.0,658.0,10000,-9693553.0,35.37631333333333
734,49.0,105.0,52.0,275.0,477.0,5217498.0,3668,2312,4.0,85.0,15000000.0,2000.0,397.0,157,-9782502.0,34.78332
735,172.0,107.0,0.0,289.0,572.0,5023275.0,34194,1627,2.0,199.0,15000000.0,2005.0,324.0,0,-9976725.0,33.4885
736,68.0,120.0,0.0,693.0,49000.0,4956401.0,12601,51657,2.0,89.0,15000000.0,1999.0,1000.0,0,-10043599.0,33.04267333333333
737,223.0,103.0,1000.0,611.0,21000.0,4235837.0,175962,23932,2.0,336.0,15000000.0,2005.0,1000.0,0,-10764163.0,28.23891333333333
738,59.0,92.0,6.0,577.0,890.0,4002955.0,33745,3654,0.0,198.0,20000000.0,1999.0,729.0,0,-15997045.0,20.014775
739,252.0,147.0,0.0,669.0,6000.0,7219578.0,235992,8484,1.0,1768.0,15000000.0,2001.0,889.0,16000,-7780422.0,48.130520000000004
740,223.0,98.0,11000.0,557.0,12000.0,3247816.0,36145,19310,0.0,108.0,22000000.0,2010.0,6000.0,0,-18752184.0,14.7628
741,328.0,103.0,132.0,844.0,10000.0,2412045.0,109873,12867,0.0,320.0,15000000.0,2010.0,882.0,33000,-12587955.0,16.0803
742,150.0,111.0,122.0,25.0,918.0,2203641.0,42792,1252,0.0,162.0,15000000.0,2008.0,278.0,0,-12796359.0,14.69094
743,21.0,98.0,70.0,90.0,876.0,1953732.0,4996,1351,0.0,62.0,15000000.0,1986.0,324.0,843,-13046268.0,13.02488
744,28.0,111.0,0.0,617.0,783.0,1954202.0,5917,4834,0.0,71.0,15000000.0,1999.0,664.0,391,-13045798.0,13.028013333333332
745,250.0,111.0,0.0,287.0,6000.0,1294640.0,69569,6748,0.0,436.0,15000000.0,2007.0,294.0,0,-13705360.0,8.630933333333333
746,260.0,145.0,756.0,18.0,136.0,26435.0,111841,203,1.0,413.0,6000000.0,1927.0,23.0,12000,-5973565.0,0.4405833333333334
747,141.0,84.0,180.0,58.0,510.0,1197786.0,55928,962,2.0,157.0,12000000.0,2004.0,297.0,0,-10802214.0,9.98155
748,52.0,115.0,39.0,642.0,12000.0,529766.0,22345,14889,2.0,144.0,7000000.0,1995.0,970.0,0,-6470234.0,7.568085714285715
749,205.0,105.0,141.0,56.0,1000.0,613556.0,9427,1172,1.0,87.0,15000000.0,2015.0,103.0,0,-14386444.0,4.090373333333333
750,109.0,98.0,34.0,730.0,936.0,353743.0,20730,3578,1.0,111.0,15000000.0,2001.0,826.0,664,-14646257.0,2.358286666666667
751,110.0,110.0,0.0,7.0,64.0,102055.0,24570,134,0.0,72.0,300000000.0,2008.0,45.0,0,-299897945.0,0.03401833333333334
752,177.0,103.0,129.0,1000.0,14000.0,73548.0,47574,18639,0.0,209.0,15000000.0,2008.0,1000.0,0,-14926452.0,0.49032
753,62.0,90.0,68.0,642.0,17000.0,28870.0,14280,32814,5.0,41.0,15000000.0,2011.0,14000.0,0,-14971130.0,0.19246666666666667
754,19.0,105.0,24.0,125.0,776.0,22723.0,2236,1732,1.0,40.0,25000000.0,2001.0,595.0,193,-24977277.0,0.090892
755,50.0,93.0,17.0,66.0,1000.0,20380.0,7519,1245,1.0,39.0,15000000.0,2007.0,165.0,445,-14979620.0,0.13586666666666666
756,147.0,101.0,11000.0,512.0,13000.0,70906973.0,437418,15500,1.0,609.0,14600000.0,1993.0,571.0,38000,56306973.0,485.6641986301369
757,222.0,115.0,13.0,642.0,20000.0,66009973.0,38202,38963,3.0,135.0,14800000.0,2015.0,17000.0,41000,51209973.0,446.01333108108116
758,106.0,120.0,1000.0,954.0,29000.0,46338728.0,167750,33791,2.0,506.0,14500000.0,1996.0,1000.0,10000,31838728.0,319.57743448275863
759,136.0,111.0,15.0,121.0,1000.0,7691700.0,12937,2140,2.0,73.0,10000000.0,2010.0,767.0,0,-2308300.0,76.917
760,131.0,131.0,16000.0,638.0,16000.0,101157447.0,277505,28544,1.0,495.0,14400000.0,1992.0,11000.0,10000,86757447.0,702.4822708333335
761,140.0,139.0,3000.0,236.0,3000.0,74205.0,18646,4211,1.0,81.0,14200000.0,2005.0,769.0,1000,-14125795.0,0.5225704225352112
762,418.0,120.0,0.0,40.0,668.0,141319195.0,641997,820,0.0,1017.0,15000000.0,2008.0,56.0,13000,126319195.0,942.1279666666667
763,94.0,119.0,213.0,249.0,886.0,156645693.0,55101,1639,0.0,201.0,14000000.0,1987.0,276.0,3000,142645693.0,1118.8978071428571
764,82.0,125.0,0.0,700.0,8000.0,178406268.0,213476,11135,2.0,271.0,14000000.0,1990.0,995.0,11000,164406268.0,1274.3304857142855
765,32.0,108.0,5.0,57.0,442.0,109306210.0,44096,717,1.0,62.0,15800000.0,1988.0,162.0,489,93506210.0,691.8114556962025
766,72.0,145.0,0.0,560.0,10000.0,70001698.0,76842,12098,0.0,173.0,14000000.0,1989.0,854.0,4000,56001698.0,500.0121285714286
767,39.0,98.0,226.0,496.0,953.0,68856263.0,69733,2496,1.0,97.0,15000000.0,1993.0,730.0,0,53856263.0,459.04175333333336
768,264.0,101.0,71.0,725.0,10000.0,51527787.0,45603,14159,0.0,268.0,15000000.0,2009.0,960.0,0,36527787.0,343.5185800000001
769,86.0,109.0,41.0,748.0,997.0,61356221.0,19505,3544,0.0,162.0,14000000.0,2007.0,826.0,0,47356221.0,438.25872142857145
770,112.0,123.0,43.0,238.0,456.0,46800000.0,76477,1326,2.0,275.0,14000000.0,1977.0,244.0,0,32800000.0,334.2857142857143
771,101.0,99.0,9.0,648.0,975.0,38048637.0,47814,3500,4.0,426.0,14000000.0,1998.0,912.0,0,24048637.0,271.7759785714286
772,10.0,107.0,116.0,25.0,327.0,34793160.0,15730,552,1.0,31.0,14000000.0,1991.0,172.0,0,20793160.0,248.52257142857144
773,43.0,81.0,54.0,636.0,8000.0,30628981.0,15047,10792,1.0,160.0,14000000.0,1999.0,670.0,2000,16628981.0,218.77843571428573
774,331.0,105.0,58.0,583.0,11000.0,29959436.0,82327,12894,1.0,350.0,13000000.0,2011.0,1000.0,18000,16959436.0,230.4572
775,38.0,82.0,12.0,8.0,23.0,25571351.0,3135,49,0.0,78.0,14000000.0,2002.0,12.0,184,11571351.0,182.65250714285716
776,12.0,109.0,309.0,279.0,592.0,27515786.0,8904,1620,0.0,31.0,14000000.0,1993.0,556.0,0,13515786.0,196.54132857142852
777,40.0,95.0,10.0,111.0,706.0,25482931.0,9693,1421,2.0,33.0,14000000.0,2002.0,266.0,530,11482931.0,182.02093571428568
778,34.0,100.0,0.0,364.0,723.0,19900000.0,17262,2348,1.0,53.0,20000000.0,1995.0,422.0,1000,-100000.0,99.5
779,125.0,91.0,31.0,50.0,874.0,16298046.0,22207,1608,0.0,747.0,14000000.0,2005.0,613.0,0,2298046.0,116.41461428571431
780,56.0,90.0,119.0,636.0,869.0,15549702.0,24038,3007,2.0,123.0,14000000.0,2003.0,779.0,411,1549702.0,111.0693
781,160.0,108.0,123.0,690.0,26000.0,15483540.0,56338,41359,4.0,215.0,14000000.0,2009.0,14000.0,4000,1483540.0,110.5967142857143
782,71.0,103.0,44.0,625.0,953.0,20246959.0,5721,3299,2.0,20.0,14000000.0,2010.0,849.0,1000,6246959.0,144.62113571428569
783,37.0,96.0,0.0,654.0,3000.0,15062898.0,11729,6861,0.0,106.0,14000000.0,1998.0,2000.0,645,1062898.0,107.59212857142856
784,62.0,117.0,160.0,55.0,718.0,14348123.0,9323,1148,6.0,157.0,12000000.0,1999.0,330.0,970,2348123.0,119.56769166666668
785,73.0,93.0,85.0,514.0,1000.0,15171475.0,19805,2777,0.0,122.0,8500000.0,1996.0,855.0,0,6671475.0,178.4879411764706
786,25.0,115.0,0.0,534.0,1000.0,13640000.0,6011,3267,0.0,39.0,14000000.0,1994.0,848.0,905,-360000.0,97.42857142857143
787,205.0,85.0,52.0,489.0,1000.0,12610731.0,38985,3050,1.0,673.0,11000000.0,2001.0,935.0,0,1610731.0,114.6430090909091
788,195.0,112.0,0.0,383.0,12000.0,11204499.0,38142,13528,0.0,270.0,14000000.0,2006.0,593.0,0,-2795501.0,80.03213571428572
789,61.0,86.0,70.0,169.0,878.0,10397365.0,11693,2165,5.0,104.0,14000000.0,2001.0,834.0,613,-3602635.0,74.26689285714284
790,77.0,86.0,90.0,635.0,962.0,9402410.0,11233,3715,1.0,32.0,14000000.0,2012.0,925.0,0,-4597590.0,67.16007142857143
791,251.0,137.0,143.0,280.0,14000.0,5459824.0,92781,15337,0.0,320.0,26000000.0,2006.0,617.0,5000,-20540176.0,20.999323076923076
792,63.0,90.0,49.0,191.0,12000.0,5108820.0,12519,12776,5.0,112.0,24000000.0,2000.0,215.0,853,-18891180.0,21.28675
793,47.0,107.0,956.0,113.0,10000.0,4741987.0,6782,10368,1.0,114.0,14000000.0,1999.0,233.0,860,-9258013.0,33.87133571428571
794,108.0,98.0,176.0,15.0,543.0,4291965.0,9334,678,3.0,59.0,14000000.0,2006.0,113.0,447,-9708035.0,30.656892857142854
795,64.0,84.0,12.0,102.0,159.0,3100650.0,7277,417,4.0,181.0,14000000.0,2001.0,102.0,231,-10899350.0,22.1475
796,20.0,139.0,133.0,5.0,423.0,2474000.0,2427,446,1.0,27.0,14000000.0,1995.0,15.0,127,-11526000.0,17.67142857142857
797,2.0,127.0,109.0,324.0,16000.0,1000000.0,524,17250,0.0,8.0,14000000.0,1978.0,469.0,76,-13000000.0,7.142857142857142
798,262.0,150.0,608.0,43.0,149.0,3958500.0,17933,390,0.0,165.0,8200000.0,2014.0,44.0,0,-4241500.0,48.27439024390244
799,69.0,132.0,333.0,284.0,380.0,274299.0,11077,1429,2.0,55.0,103000000.0,2002.0,326.0,0,-102725701.0,0.2663097087378641
800,57.0,115.0,168.0,322.0,697.0,183088.0,11704,2243,0.0,36.0,15000000.0,2008.0,329.0,702,-14816912.0,1.2205866666666667
801,116.0,186.0,50.0,338.0,13000.0,46495.0,12053,14638,1.0,119.0,14000000.0,2011.0,1000.0,0,-13953505.0,0.3321071428571428
802,87.0,90.0,0.0,767.0,1000.0,1752214.0,60460,4377,0.0,104.0,14000000.0,2010.0,872.0,14000,-12247786.0,12.515814285714285
803,357.0,134.0,0.0,11000.0,15000.0,83025853.0,259837,39789,0.0,2254.0,14000000.0,2005.0,13000.0,13000,69025853.0,593.0418071428571
804,88.0,97.0,143.0,201.0,927.0,56631572.0,123390,1724,1.0,248.0,12000000.0,1995.0,281.0,0,44631572.0,471.9297666666667
805,181.0,107.0,162.0,135.0,2000.0,15854988.0,36542,2447,2.0,378.0,13500000.0,2002.0,258.0,0,2354988.0,117.44435555555556
806,107.0,99.0,38.0,390.0,3000.0,12282677.0,28159,4702,4.0,96.0,14000000.0,2015.0,837.0,0,-1717323.0,87.73340714285715
807,132.0,124.0,133.0,170.0,14000.0,7060876.0,44795,14726,1.0,314.0,13500000.0,2000.0,230.0,0,-6439124.0,52.302785185185186
808,401.0,110.0,454.0,816.0,2000.0,14989761.0,185845,4757,7.0,284.0,15000000.0,2012.0,906.0,52000,-10239.0,99.93174
809,192.0,178.0,101.0,471.0,918.0,5501940.0,248354,2334,0.0,564.0,13500000.0,2004.0,653.0,14000,-7998060.0,40.75511111111111
810,157.0,125.0,448.0,93.0,273.0,2086345.0,64556,529,1.0,140.0,10000000.0,2004.0,114.0,0,-7913655.0,20.86345
811,62.0,121.0,272.0,227.0,49000.0,123922370.0,98348,50141,1.0,131.0,13000000.0,1987.0,263.0,0,110922370.0,953.249
812,4.0,100.0,26.0,385.0,898.0,163591.0,912,2895,5.0,17.0,13400000.0,2010.0,391.0,502,-13236409.0,1.2208283582089552
813,84.0,115.0,209.0,41.0,569.0,73000942.0,74351,714,1.0,233.0,13000000.0,2011.0,69.0,62000,60000942.0,561.5457076923077
814,669.0,108.0,0.0,1000.0,20000.0,106952327.0,551363,38072,1.0,1140.0,13000000.0,2010.0,15000.0,106000,93952327.0,822.7102076923078
815,149.0,220.0,0.0,3000.0,22000.0,57300000.0,790926,39960,1.0,650.0,13000000.0,1974.0,14000.0,14000,44300000.0,440.76923076923083
816,101.0,112.0,49.0,237.0,656.0,91038276.0,47876,1307,0.0,320.0,13000000.0,2001.0,363.0,0,78038276.0,700.2944307692308
817,102.0,99.0,212.0,54.0,130.0,49369900.0,36108,450,0.0,260.0,7000000.0,1988.0,125.0,0,42369900.0,705.2842857142857
818,63.0,109.0,36.0,579.0,3000.0,61693523.0,6276,7833,0.0,55.0,13000000.0,2016.0,3000.0,16000,48693523.0,474.5655615384616
819,106.0,83.0,8.0,612.0,3000.0,46729374.0,116625,6454,2.0,469.0,13000000.0,2000.0,934.0,0,33729374.0,359.45672307692314
820,50.0,107.0,58.0,316.0,549.0,44726644.0,42614,1747,5.0,120.0,13000000.0,1988.0,439.0,0,31726644.0,344.05110769230765
821,275.0,102.0,51.0,360.0,13000.0,44134898.0,72803,20330,3.0,171.0,13000000.0,2014.0,6000.0,33000,31134898.0,339.49921538461535
822,90.0,100.0,38.0,460.0,833.0,48637684.0,16979,2800,4.0,42.0,12500000.0,2014.0,807.0,0,36137684.0,389.101472
823,133.0,97.0,19.0,835.0,23000.0,38176108.0,222099,37907,6.0,549.0,16000000.0,1999.0,13000.0,10000,22176108.0,238.600675
824,49.0,92.0,13.0,301.0,11000.0,28972187.0,28805,12687,1.0,159.0,13000000.0,2002.0,489.0,1000,15972187.0,222.8629769230769
825,19.0,84.0,0.0,182.0,11000.0,27979400.0,37611,12322,2.0,72.0,8200000.0,1993.0,852.0,0,19779400.0,341.2121951219512
826,186.0,86.0,174.0,2.0,619.0,54257433.0,12983,971,0.0,139.0,17000000.0,2016.0,350.0,0,37257433.0,319.16137058823534
827,185.0,120.0,19.0,829.0,8000.0,23947.0,357579,12755,0.0,1100.0,13000000.0,2004.0,902.0,15000,-12976053.0,0.1842076923076923
828,42.0,89.0,13.0,329.0,571.0,60008303.0,9285,2241,1.0,91.0,13000000.0,2000.0,442.0,0,47008303.0,461.60233076923066
829,37.0,117.0,17.0,912.0,1000.0,49121934.0,6528,6554,9.0,32.0,13000000.0,2007.0,997.0,0,36121934.0,377.8610307692308
830,45.0,97.0,84.0,782.0,899.0,27141959.0,19547,2936,2.0,168.0,18000000.0,1999.0,842.0,0,9141959.0,150.78866111111108
831,57.0,91.0,6.0,459.0,904.0,27052167.0,24834,3353,5.0,168.0,13000000.0,1998.0,471.0,934,14052167.0,208.0935923076923
832,25.0,100.0,15.0,388.0,694.0,26539321.0,7984,2486,1.0,42.0,13000000.0,1996.0,558.0,833,13539321.0,204.14862307692312
833,59.0,72.0,5.0,435.0,659.0,28501605.0,31371,2646,0.0,166.0,13000000.0,1990.0,628.0,0,15501605.0,219.2431153846154
834,58.0,84.0,12.0,334.0,1000.0,52543632.0,12676,2297,2.0,84.0,13200000.0,2014.0,345.0,0,39343632.0,398.05781818181816
835,330.0,126.0,0.0,745.0,2000.0,25592632.0,220475,5371,0.0,1066.0,18000000.0,2007.0,850.0,20000,7592632.0,142.18128888888887
836,489.0,108.0,232.0,123.0,149.0,25440971.0,289508,430,0.0,611.0,15000000.0,2015.0,145.0,109000,10440971.0,169.60647333333333
837,242.0,112.0,0.0,213.0,512.0,22858926.0,254404,1171,2.0,840.0,13000000.0,1999.0,216.0,0,9858926.0,175.8378923076923
838,40.0,90.0,7.0,405.0,939.0,22235901.0,4339,2815,2.0,31.0,6000000.0,2001.0,890.0,593,16235901.0,370.59835
839,112.0,91.0,13.0,140.0,803.0,38916903.0,15664,1921,0.0,149.0,13000000.0,2014.0,587.0,0,25916903.0,299.36079230769235
840,84.0,135.0,134.0,525.0,4000.0,16929123.0,21406,6214,2.0,169.0,14000000.0,2001.0,1000.0,0,2929123.0,120.92230714285715
841,251.0,141.0,16000.0,78.0,378.0,13753931.0,132149,751,0.0,316.0,19000000.0,2006.0,85.0,5000,-5246069.0,72.38911052631579
842,113.0,104.0,35.0,844.0,24000.0,10996440.0,19707,27806,0.0,128.0,13000000.0,2006.0,912.0,862,-2003560.0,84.588
843,23.0,84.0,18.0,744.0,1000.0,8026971.0,1520,3352,0.0,20.0,13000000.0,1998.0,851.0,204,-4973029.0,61.74593076923079
844,421.0,118.0,412.0,491.0,805.0,14677654.0,161288,2499,0.0,351.0,13000000.0,2015.0,681.0,72000,1677654.0,112.90503076923079
845,32.0,82.0,799.0,294.0,721.0,9975684.0,20033,1805,0.0,117.0,13000000.0,1998.0,359.0,679,-3024316.0,76.73603076923077
846,52.0,95.0,0.0,650.0,899.0,7881335.0,21212,3092,4.0,107.0,13000000.0,1994.0,849.0,3000,-5118665.0,60.62565384615385
847,81.0,94.0,26.0,4000.0,16000.0,6241697.0,16059,31005,2.0,210.0,13000000.0,1999.0,8000.0,0,-6758303.0,48.01305384615385
848,39.0,99.0,7.0,730.0,3000.0,5871603.0,3116,6485,3.0,39.0,13000000.0,1999.0,1000.0,251,-7128397.0,45.166176923076925
849,63.0,121.0,15.0,812.0,4000.0,16574731.0,27675,6910,4.0,181.0,13000000.0,1998.0,957.0,0,3574731.0,127.49793076923079
850,47.0,84.0,2.0,690.0,15000.0,5002310.0,25541,18864,0.0,181.0,13000000.0,2001.0,816.0,0,-7997690.0,38.479307692307685
851,111.0,93.0,16.0,258.0,567.0,4919896.0,21530,1775,1.0,159.0,13000000.0,2001.0,326.0,618,-8080104.0,37.84535384615385
852,168.0,93.0,24.0,499.0,552.0,25675765.0,60407,2730,0.0,84.0,13000000.0,2013.0,528.0,11000,12675765.0,197.50588461538464
853,165.0,120.0,107.0,280.0,12000.0,4857376.0,63084,13208,0.0,123.0,13000000.0,2006.0,530.0,0,-8142624.0,37.36443076923077
854,104.0,112.0,37.0,548.0,748.0,3169424.0,18442,2417,1.0,59.0,13000000.0,2007.0,573.0,689,-9830576.0,24.380184615384607
855,150.0,107.0,80.0,252.0,2000.0,18004225.0,28573,3004,2.0,87.0,13000000.0,2013.0,257.0,5000,5004225.0,138.49403846153848
856,61.0,112.0,83.0,8.0,2000.0,3058380.0,4767,2389,1.0,69.0,100000000.0,2000.0,370.0,186,-96941620.0,3.05838
857,226.0,96.0,460.0,73.0,14000.0,3074838.0,56264,14372,2.0,166.0,11000000.0,2009.0,153.0,0,-7925162.0,27.95307272727273
